"6144","autonomous","自治の・自主的な","形容詞"
"6145","availability","利用可能な・入手できる","形容詞"
"6146","avert","〜をそらす・避ける","動詞"
"6147","avoid","〜を避ける","動詞"
"6148","await","〜を待つ","動詞"
"6149","award","賞・〜を授与する","名詞"
"6150","aware","気づいている","形容詞"
"6151","awareness","意識・自覚","名詞"
"6152","awesome","素晴らしい","形容詞"
"6153","awkward","不器用な・気まずい","形容詞"
"6154","bachelor","独身男性・学士","名詞"
"6155","backbone","背骨・中枢","名詞"
"6156","backlash","反発","名詞"
"6157","baffle","〜を困惑させる","動詞"
"6158","balance","均衡・残高","名詞"
"6159","ballot","投票","名詞"
"6160","ban","〜を禁止する","動詞"
"6161","bankrupt","破産した","形容詞"
"6162","barely","かろうじて","副詞"
"6163","bargain","お買い得品・交渉する","名詞"
"6164","barren","不毛の","形容詞"
"6165","barrier","障壁・防壁","名詞"
"6166","basically","基本的に","副詞"
"6167","basis","基礎・根拠","名詞"
"6168","behalf","利益・支持","名詞"
"6169","behavior","行動・ふるまい","名詞"
"6170","belief","信念・信頼","名詞"
"6171","beneficial","有益な","形容詞"
"6172","benefit","利益・恩恵","名詞"
"6173","betray","〜を裏切る","動詞"
"6174","bewilder","〜を当惑させる","動詞"
"6175","bias","偏見","名詞"
"6176","bid","入札する","動詞"
"6177","bill","請求書・法案","名詞"
"6178","bind","〜を縛る・結びつける","動詞"
"6179","biography","伝記","名詞"
"6180","biological","生物学的な","形容詞"
"6181","bizarre","奇妙な","形容詞"
"6182","blame","〜を非難する・〜のせいにする","動詞"
"6183","blanket","包括的な・毛布","形容詞"
"6184","blast","爆発・突風","名詞"
"6185","bleak","暗い・荒涼とした","形容詞"
"6186","blend","〜を混ぜ合わせる","動詞"
"6187","blessing","恵み・承認","名詞"
"6188","blockade","封鎖","名詞"
"6189","bloom","開花","名詞"
"6190","blunder","大失敗","名詞"
"6191","blunt","鈍い・ぶっきらぼうな","形容詞"
"6192","boast","自慢する","動詞"
"6193","bold","大胆な","形容詞"
"6194","bolster","〜を強化する・支持する","動詞"
"6195","bond","絆・債券","名詞"
"6196","boom","急増・ブーム","名詞"
"6197","boost","〜を高める・押し上げる","動詞"
"6198","border","国境・境界","名詞"
"6199","bore","〜を退屈させる","動詞"
"6200","bother","〜を悩ませる","動詞"
"6201","boundary","境界線","名詞"
"6202","breakthrough","飛躍的進歩","名詞"
"6203","breed","〜を飼育する・品種","動詞"
"6204","brief","簡潔な・短い","形容詞"
"6205","brilliant","素晴らしい・輝かしい","形容詞"
"6206","brink","間際・瀬戸際","名詞"
"6207","brisk","活発な・きびきびした","形容詞"
"6208","broaden","〜を広げる","動詞"
"6209","brochure","パンフレット","名詞"
"6210","browse","〜を閲覧する","動詞"
"6211","brutal","残酷な","形容詞"
"6212","budget","予算","名詞"
"6213","bulk","大部分・かさ","名詞"
"6214","bully","〜をいじめる・いじめっ子","動詞"
"6215","burden","負担・荷物","名詞"
"6216","bureaucracy","官僚政治","名詞"
"6217","burial","埋葬","名詞"
"6218","bustle","忙しく動き回る","動詞"
"6219","calculate","〜を計算する","動詞"
"6220","campaign","キャンペーン・運動","名詞"
"6221","cancel","〜を取り消す","動詞"
"6222","candidate","候補者","名詞"
"6223","capability","能力","名詞"
"6224","capable","能力がある","形容詞"
"6225","capacity","収容能力・資格","名詞"
"6226","capitalism","資本主義","名詞"
"6227","capitalize","〜を資本化する・利用する","動詞"
"6228","caption","説明文・見出し","名詞"
"6229","captivate","〜を魅了する","動詞"
"6230","capture","〜を捕らえる","動詞"
"6231","career","職歴・経歴","名詞"
"6232","careful","注意深い","形容詞"
"6233","cargo","貨物","名詞"
"6234","casualty","死傷者・犠牲者","名詞"
"6235","catalog","目録","名詞"
"6236","catastrophe","大惨事","名詞"
"6237","category","部類・範疇","名詞"
"6238","cater","料理を賄う・要求に応える","動詞"
"6239","caution","用心・警告","名詞"
"6240","cautious","用心深い","形容詞"
"6241","cease","〜をやめる","動詞"
"6242","celebrate","〜を祝う","動詞"
"6243","celebrity","有名人・名声","名詞"
"6244","cell","細胞・電池","名詞"
"6245","cemetery","墓地","名詞"
"6246","census","国勢調査","名詞"
"6247","centralize","〜を集中させる","動詞"
"6248","certificate","証明書・免許状","名詞"
"6249","certify","〜を証明する","動詞"
"6250","challenge","挑戦・難問","名詞"
"6251","chamber","会議場・部屋","名詞"
"6252","champion","優勝者・支持者","名詞"
"6253","chaos","混乱・無秩序","名詞"
"6254","characteristic","特徴・特有の","名詞"
"6255","characterize","〜を特徴づける","動詞"
"6256","charge","料金・責任・請求する","名詞"
"6257","charitable","慈善の","形容詞"
"6258","charity","慈善・思いやり","名詞"
"6259","charming","魅力的な","形容詞"
"6260","charter","憲章・貸切の","名詞"
"6261","chase","〜を追跡する","動詞"
"6262","cheat","〜を騙す・不正をする","動詞"
"6263","checkup","健康診断","名詞"
"6264","cherish","〜を大切にする","動詞"
"6265","chiefly","主に","副詞"
"6266","chronic","慢性の","形容詞"
"6267","chronological","年代順の","形容詞"
"6268","circuit","回路・巡回","名詞"
"6269","circulate","循環する・広まる","動詞"
"6270","circulation","循環・発行部数","名詞"
"6271","circumstance","状況・事情","名詞"
"6272","cite","〜を引用する","動詞"
"6273","citizen","市民","名詞"
"6274","citizenship","市民権","名詞"
"6275","civil","市民の・国内の","形容詞"
"6276","civilian","民間人","名詞"
"6277","civilization","文明","名詞"
"6278","claim","〜を主張する・要求する","動詞"
"6279","clarify","〜を明らかにする","動詞"
"6280","clash","衝突・不一致","名詞"
"6281","classification","分類","名詞"
"6282","classify","〜を分類する","動詞"
"6283","clause","節・条項","名詞"
"6284","cleanliness","清潔さ","名詞"
"6285","clearance","片付け・承認・隙間","名詞"
"6286","clench","（歯を）食いしばる・握りしめる","動詞"
"6287","client","顧客・依頼人","名詞"
"6288","cliff","崖","名詞"
"6289","climate","気候・風潮","名詞"
"6290","climax","最高潮","名詞"
"6291","cling","しがみつく","動詞"
"6292","clinic","診療所・クリニック","名詞"
"6293","clinical","臨床の","形容詞"
"6294","clog","〜を詰まらせる","動詞"
"6295","close","近い・閉じる","形容詞"
"6296","closely","密接に・注意深く","副詞"
"6297","closure","閉鎖・終結","名詞"
"6298","clue","手がかり","名詞"
"6299","clumsy","不器用な","形容詞"
"6300","cluster","集団・房","名詞"
"6301","database","データベース","名詞"
"6302","deadline","締め切り","名詞"
"6303","deadly","致命的な","形容詞"
"6304","decade","10年間","名詞"
"6305","deceptive","人を惑わす・偽りの","形容詞"
"6306","declare","〜を宣言する・（税関で）申告する","動詞"
"6307","decline","衰退する・〜を断る","動詞"
"6308","dedicate","〜を捧げる","動詞"
"6309","defeat","〜を打ち負かす","動詞"
"6310","defect","欠陥・不足","名詞"
"6311","defend","〜を守る・弁護する","動詞"
"6312","deficiency","不足","名詞"
"6313","deficit","赤字・不足（額）","名詞"
"6314","define","〜を定義する","動詞"
"6315","definite","明確な","形容詞"
"6316","definitive","決定的な","形容詞"
"6317","deflate","〜をしぼませる・（通貨を）収縮させる","動詞"
"6318","deflect","〜をそらす","動詞"
"6319","deform","〜を変形させる","動詞"
"6320","degrade","〜を低下させる・（品質を）落とす","動詞"
"6321","delay","〜を遅らせる・遅延","動詞"
"6322","delegate","代表（派遣）する・代表者","動詞"
"6323","delegation","代表団・委任","名詞"
"6324","delete","〜を削除する","動詞"
"6325","deliberate","意図的な・慎重な","形容詞"
"6326","delicacy","繊細さ・珍味","名詞"
"6327","delicate","繊細な・壊れやすい","形容詞"
"6328","delight","歓喜・〜を喜ばせる","名詞"
"6329","delinquency","（青少年の）非行・滞納","名詞"
"6330","delinquent","非行の・滞納している","形容詞"
"6331","deliver","〜を届ける・（演説を）行う","動詞"
"6332","delivery","配達","名詞"
"6333","demand","需要・要求","名詞"
"6334","demanding","骨の折れる・要求の厳しい","形容詞"
"6335","demeanor","態度・物腰","名詞"
"6336","dementia","認知症","名詞"
"6337","demise","終焉・死去","名詞"
"6338","democracy","民主主義","名詞"
"6339","democratic","民主的な","形容詞"
"6340","demographic","人口統計の","形容詞"
"6341","demolish","〜を破壊する・（建物を）取り壊す","動詞"
"6342","demonstrate","〜を実演する・証明する","動詞"
"6343","demonstration","実演・デモ","名詞"
"6344","denial","否定・拒否","名詞"
"6345","denote","〜を示す","動詞"
"6346","denounce","〜を公然と非難する","動詞"
"6347","dense","密集した・（霧などが）濃い","形容詞"
"6348","density","密度","名詞"
"6349","depart","出発する","動詞"
"6350","departure","出発","名詞"
"6351","dependable","信頼できる","形容詞"
"6352","dependence","依存","名詞"
"6353","dependent","依存している","形容詞"
"6354","depict","〜を描く・描写する","動詞"
"6355","deplete","〜を激減させる","動詞"
"6356","depletion","減少・枯渇","名詞"
"6357","deplore","〜を深く悔やむ・非難する","動詞"
"6358","deploy","〜を配備する","動詞"
"6359","deport","〜を国外追放する","動詞"
"6360","deposit","預金・堆積物","名詞"
"6361","depreciate","〜の価値を下げる","動詞"
"6362","depress","〜を意気消沈させる・（景気を）衰退させる","動詞"
"6363","depression","不況・憂鬱","名詞"
"6364","deprive","〜から奪う","動詞"
"6365","depth","深さ","名詞"
"6366","deputy","代理人・副官","名詞"
"6367","derail","脱線させる","動詞"
"6368","derive","引き出す・〜に由来する","動詞"
"6369","descend","下りる・伝わる","動詞"
"6370","descendant","子孫","名詞"
"6371","descent","下降・家系","名詞"
"6372","description","描写・説明","名詞"
"6373","descriptive","描写的な","形容詞"
"6374","deserve","〜に値する","動詞"
"6375","designate","〜を指定する","動詞"
"6376","designation","指定・名称","名詞"
"6377","desirable","望ましい","形容詞"
"6378","desire","願望・〜を強く望む","名詞"
"6379","desolate","荒廃した","形容詞"
"6380","despair","絶望","名詞"
"6381","desperate","絶望的な・必死の","形容詞"
"6382","desperation","自暴自棄・必死の思い","名詞"
"6383","despise","〜を軽蔑する","動詞"
"6384","despondent","意気消沈した","形容詞"
"6385","destination","目的地","名詞"
"6386","destined","〜する運命にある","形容詞"
"6387","destiny","運命","名詞"
"6388","destroy","〜を破壊する","動詞"
"6389","destruction","破壊","名詞"
"6390","destructive","破壊的な","形容詞"
"6391","detach","〜を切り離す","動詞"
"6392","detachment","分離・客観性","名詞"
"6393","detailed","詳細な","形容詞"
"6394","detain","〜を拘留する・引き止める","動詞"
"6395","detect","〜を探知する・見つける","動詞"
"6396","detection","探知・発見","名詞"
"6397","detective","探偵・刑事","名詞"
"6398","detector","検出器","名詞"
"6399","detention","拘留","名詞"
"6400","deter","〜を抑止する","動詞"
"6401","detergent","洗剤","名詞"
"6402","deteriorate","悪化する","動詞"
"6403","deterioration","悪化","名詞"
"6404","determination","決意・決定","名詞"
"6405","determine","〜を決定する・特定する","動詞"
"6406","determined","決然とした","形容詞"
"6407","deterrent","抑止力","名詞"
"6408","detest","〜をひどく嫌う","動詞"
"6409","detour","回り道","名詞"
"6410","detriment","損害・不利益","名詞"
"6411","detrimental","有害な","形容詞"
"6412","devastate","〜を壊滅させる","動詞"
"6413","devastating","壊滅的な","形容詞"
"6414","devastation","惨状・荒廃","名詞"
"6415","develop","〜を開発する・発達させる","動詞"
"6416","developer","開発者","名詞"
"6417","development","開発・発展","名詞"
"6418","deviate","逸れる","動詞"
"6419","deviation","逸脱","名詞"
"6420","device","装置・工夫","名詞"
"6421","devise","〜を考案する","動詞"
"6422","devoid","〜を欠いている","形容詞"
"6423","devote","〜を捧げる","動詞"
"6424","devoted","献身的な","形容詞"
"6425","devotion","献身・深い愛情","名詞"
"6426","dexterity","器用さ","名詞"
"6427","diabetes","糖尿病","名詞"
"6428","diagnose","〜を診断する","動詞"
"6429","diagnosis","診断","名詞"
"6430","diagonal","対角線の","形容詞"
"6431","diagram","図解・図表","名詞"
"6432","dialect","方言","名詞"
"6433","dialogue","対話","名詞"
"6434","diameter","直径","名詞"
"6435","dictate","〜を命令する・書き取らせる","動詞"
"6436","dictation","書き取り","名詞"
"6437","dictator","独裁者","名詞"
"6438","differ","異なる","動詞"
"6439","difference","違い","名詞"
"6440","different","異なる","形容詞"
"6441","differentiate","〜を区別する","動詞"
"6442","difficult","難しい","形容詞"
"6443","difficulty","困難","名詞"
"6444","diffuse","〜を拡散させる","動詞"
"6445","diffusion","拡散","名詞"
"6446","digest","〜を消化する・要約","動詞"
"6447","digestion","消化","名詞"
"6448","digestive","消化の","形容詞"
"6449","digit","桁・数字","名詞"
"6450","dignified","威厳のある","形容詞"
"6451","dignity","尊厳・威厳","名詞"
"6452","diligent","勤勉な","形容詞"
"6453","dilute","〜を薄める","動詞"
"6454","dim","薄暗い","形容詞"
"6455","dimension","寸法・次元・側面","名詞"
"6456","diminish","〜を減らす・衰える","動詞"
"6457","diploma","卒業証書・学位記","名詞"
"6458","diplomacy","外交","名詞"
"6459","diplomat","外交官","名詞"
"6460","diplomatic","外交上の","形容詞"
"6461","dire","悲惨な・緊急の","形容詞"
"6462","directive","指令","名詞"
"6463","disability","障害","名詞"
"6464","disable","〜を無効にする・障害を負わせる","動詞"
"6465","disadvantage","不利な点","名詞"
"6466","disadvantageous","不利な","形容詞"
"6467","disagree","意見が合わない","動詞"
"6468","disagreement","不一致","名詞"
"6469","disappear","消える","動詞"
"6470","disappearance","消失・失踪","名詞"
"6471","disappoint","〜を失望させる","動詞"
"6472","disappointment","失望","名詞"
"6473","disapproval","不賛成","名詞"
"6474","disapprove","〜を承認しない","動詞"
"6475","disarm","〜の武装を解除する","動詞"
"6476","disarmament","軍縮","名詞"
"6477","disaster","災害・惨事","名詞"
"6478","disastrous","悲惨な","形容詞"
"6479","discard","〜を捨てる・破棄する","動詞"
"6480","discern","〜を見分ける","動詞"
"6481","discharge","〜を放出する・解雇する","動詞"
"6482","disciple","弟子・門下生","名詞"
"6483","discipline","規律・訓練・分野","名詞"
"6484","disclose","〜を暴露する・開示する","動詞"
"6485","disclosure","情報開示","名詞"
"6486","discomfort","不快","名詞"
"6487","disconnect","〜の接続を切る","動詞"
"6488","discontent","不満","名詞"
"6489","discontinue","〜を中止する","動詞"
"6490","discount","割引","名詞"
"6491","discourage","〜を落胆させる・思いとどまらせる","動詞"
"6492","discourse","演説・講話","名詞"
"6493","discover","〜を発見する","動詞"
"6494","discovery","発見","名詞"
"6495","discredit","〜の信用を落とす","動詞"
"6496","discreet","慎重な・控えめな","形容詞"
"6497","discrepancy","矛盾・食い違い","名詞"
"6498","discretion","裁量・慎重さ","名詞"
"6499","discriminate","差別する・識別する","動詞"
"6500","discrimination","差別","名詞"
"6501","discuss","〜を議論する","動詞"
"6502","discussion","議論","名詞"
"6503","disdain","軽蔑","名詞"
"6504","disease","病気","名詞"
"6505","disgrace","不名誉","名詞"
"6506","disguise","〜を変装させる・隠す","動詞"
"6507","disgust","嫌悪","名詞"
"6508","dishonest","不誠実な","形容詞"
"6509","dishonesty","不正・不誠実","名詞"
"6510","disinfect","〜を消毒する","動詞"
"6511","disinfectant","消毒剤","名詞"
"6512","disintegrate","崩壊する","動詞"
"6513","dismantle","〜を解体する","動詞"
"6514","dismay","狼狽・落胆","名詞"
"6515","dismiss","〜を解雇する・退ける","動詞"
"6516","dismissal","解雇・却下","名詞"
"6517","disorder","混乱・無秩序・疾患","名詞"
"6518","dispatch","〜を派遣する","動詞"
"6519","dispel","〜を追い払う","動詞"
"6520","dispense","〜を分配する・調剤する","動詞"
"6521","disperse","〜を分散させる","動詞"
"6522","displace","〜に取って代わる・退かせる","動詞"
"6523","display","展示・〜を表示する","名詞"
"6524","displusal","処分・売却","名詞"
"6525","dispose","処分する・配置する","動詞"
"6526","disproportionate","不釣り合いな","形容詞"
"6527","disprove","〜の誤りを証明する","動詞"
"6528","dispute","論争・〜に異議を唱える","名詞"
"6529","disqualify","〜を失格させる","動詞"
"6530","disregard","〜を無視する・軽視","動詞"
"6531","disrupt","〜を混乱させる・中断させる","動詞"
"6532","disruption","混乱・中断","名詞"
"6533","disruptive","破壊的な・混乱を招く","形容詞"
"6534","dissatisfaction","不満","名詞"
"6535","dissatisfied","不満な","形容詞"
"6536","dissect","〜を解剖する・分析する","動詞"
"6537","disseminate","〜を広める・普及させる","動詞"
"6538","dissent","異議・反対","名詞"
"6539","dissertation","学位論文","名詞"
"6540","dissipate","〜を散らす・浪費する","動詞"
"6541","dissolve","〜を溶かす・解散する","動詞"
"6542","distance","距離","名詞"
"6543","distant","遠い","形容詞"
"6544","distill","〜を蒸留する","動詞"
"6545","distinct","明確に異なる・はっきりした","形容詞"
"6546","distinction","区別・卓越・特徴","名詞"
"6547","distinctive","独特の・特徴的な","形容詞"
"6548","distinguish","〜を区別する・見分ける","動詞"
"6549","distinguished","著名な・優れた","形容詞"
"6550","distort","〜を歪める","動詞"
"6551","distortion","歪み・ねじれ","名詞"
"6552","distract","〜の気を散らす","動詞"
"6553","distraction","気を散らすもの・気晴らし","名詞"
"6554","distress","苦痛・苦悩","名詞"
"6555","distribute","〜を分配する・配布する","動詞"
"6556","distribution","分配・流通・分布","名詞"
"6557","distributor","販売代理店","名詞"
"6558","district","地区・行政区","名詞"
"6559","distrust","不信","名詞"
"6560","disturb","〜を妨げる・不安にする","動詞"
"6561","disturbance","妨害・騒乱","名詞"
"6562","diverge","分岐する・それる","動詞"
"6563","diverse","多様な","形容詞"
"6564","diversify","〜を多様化する","動詞"
"6565","diversion","転換・気晴らし","名詞"
"6566","diversity","多様性","名詞"
"6567","divert","〜をそらす","動詞"
"6568","divide","〜を分ける","動詞"
"6569","dividend","配当（金）","名詞"
"6570","divine","神聖な","形容詞"
"6571","division","分割・部門・格差","名詞"
"6572","divorce","離婚","名詞"
"6573","dominate","〜を支配する・優位に立つ","動詞"
"6574","donation","寄付","名詞"
"6575","donor","寄付者・贈与者","名詞"
"6576","dormitory","寮","名詞"
"6577","dosage","一回分の服用量","名詞"
"6578","downsize","規模縮小する","動詞"
"6579","dramatic","劇的な","形容詞"
"6580","drastic","徹底的な・猛烈な","形容詞"
"6581","economic","経済の","形容詞"
"6582","economical","節約になる・経済的な","形容詞"
"6583","economy","経済・節約","名詞"
"6584","ecosystem","生態系","名詞"
"6585","edge","縁・端・優位","名詞"
"6586","edit","〜を編集する","動詞"
"6587","edition","（出版物の）版","名詞"
"6588","editorial","社説・編集の","名詞"
"6589","educate","〜を教育する","動詞"
"6590","educational","教育的な","形容詞"
"6591","effective","効果的な・有効な","形容詞"
"6592","effectively","効果的に","副詞"
"6593","effectiveness","有効性","名詞"
"6594","efficiency","効率","名詞"
"6595","efficient","効率的な","形容詞"
"6596","effort","努力","名詞"
"6597","elaborate","手の込んだ・詳述する","形容詞"
"6598","elastic","弾力性のある","形容詞"
"6599","elderly","年配の","形容詞"
"6600","elect","選挙で選ぶ","動詞"
"6601","election","選挙","名詞"
"6602","electrical","電気に関する","形容詞"
"6603","electrician","電気技師","名詞"
"6604","electricity","電気","名詞"
"6605","electronic","電子の","形容詞"
"6606","electronics","電子工学","名詞"
"6607","elegant","優雅な","形容詞"
"6608","element","要素・成分","名詞"
"6609","elementary","初歩的な・基本の","形容詞"
"6610","eliminate","〜を除去する","動詞"
"6611","elimination","除去・排除","名詞"
"6612","elite","エリート","名詞"
"6613","embarrass","困惑させる・恥じ入らす","動詞"
"6614","embarrassment","当惑・恥ずかしさ","名詞"
"6615","embassy","大使館","名詞"
"6616","embrace","受け入れる・抱擁する","動詞"
"6617","emerge","現れる","動詞"
"6618","emergence","出現","名詞"
"6619","emergency","緊急事態","名詞"
"6620","emigrate","（他国へ）移住する","動詞"
"6621","eminent","高名な・卓越した","形容詞"
"6622","emission","放出・排出（量）","名詞"
"6623","emit","〜を放つ・出す","動詞"
"6624","emotion","感情","名詞"
"6625","emotional","感情的な","形容詞"
"6626","emphasis","強調","名詞"
"6627","emphasize","〜を強調する","動詞"
"6628","empire","帝国","名詞"
"6629","employ","〜を雇う・用いる","動詞"
"6630","employee","従業員","名詞"
"6631","employer","雇い主","名詞"
"6632","employment","雇用","名詞"
"6633","enable","〜を可能にする","動詞"
"6634","enclose","〜を同封する・囲む","動詞"
"6635","encounter","〜に遭遇する","動詞"
"6636","encourage","〜を励ます・促進する","動詞"
"6637","encouragement","励まし・促進","名詞"
"6638","endless","終わりのない","形容詞"
"6639","endure","〜に耐える","動詞"
"6640","energetic","精力的な","形容詞"
"6641","energy","エネルギー","名詞"
"6642","enforce","〜を施行する・強制する","動詞"
"6643","enforcement","施行・強制","名詞"
"6644","engage","従事する・〜を引く","動詞"
"6645","engagement","約束・婚約・関与","名詞"
"6646","engineering","工学","名詞"
"6647","enhance","〜を高める・強化する","動詞"
"6648","enhancement","向上・強化","名詞"
"6649","enjoyment","楽しみ","名詞"
"6650","enlarge","〜を拡大する","動詞"
"6651","enormous","巨大な・莫大な","形容詞"
"6652","enroll","登録する・入会する","動詞"
"6653","enrollment","登録・入学","名詞"
"6654","ensure","〜を確実にする","動詞"
"6655","enterprise","企業・事業","名詞"
"6656","entertain","〜を楽しませる","動詞"
"6657","entertainment","娯楽","名詞"
"6658","enthusiasm","熱意","名詞"
"6659","enthusiastic","熱狂的な","形容詞"
"6660","entire","全体の","形容詞"
"6661","entirely","完全に","副詞"
"6662","entitle","〜に権利を与える・題名をつける","動詞"
"6663","entrance","入り口・入学","名詞"
"6664","entry","入場・参入・エントリー","名詞"
"6665","envelope","封筒","名詞"
"6666","environmental","環境の","形容詞"
"6667","envision","〜を心に描く・想像する","動詞"
"6668","envy","羨望・〜を羨む","名詞"
"6669","episode","挿話・回","名詞"
"6670","equality","平等","名詞"
"6671","equally","等しく","副詞"
"6672","equation","方程式","名詞"
"6673","equator","赤道","名詞"
"6674","equip","〜に備え付ける","動詞"
"6675","equipment","装備・設備","名詞"
"6676","equivalent","同等の（もの）","形容詞"
"6677","era","時代","名詞"
"6678","erase","〜を消す","動詞"
"6679","erode","〜を浸食する・蝕む","動詞"
